keyword       ,clientTimeList ,serverTime ,totalTime ,resultLength ,counter
F7823#F37676  ,           733 ,    857043 ,   857779 ,           9 ,     16
F26622#F60778 ,           188 ,    893440 ,   893629 ,           3 ,      3
F60855#F58017 ,            52 ,    805334 ,   805388 ,           0 ,      0
F57989#F41357 ,            52 ,    795442 ,   795497 ,           0 ,      0
F61324#F5797  ,           136 ,    790186 ,   790324 ,           1 ,      2
F40481#F30917 ,           221 ,    857155 ,   857378 ,           1 ,      4
F53687#F53398 ,           301 ,    842013 ,   842318 ,           4 ,      3
F21493#F12212 ,           865 ,    859865 ,   860733 ,          17 ,     18
F59564#F36471 ,            97 ,    961142 ,   961241 ,           0 ,      1
F60024#F56105 ,            52 ,    848698 ,   848752 ,           0 ,      0
F47856#F55410 ,           233 ,    840049 ,   840284 ,           3 ,      4
F37623#F25211 ,           322 ,    832583 ,   832908 ,           4 ,      6
F51199#F3242  ,           280 ,    834271 ,   834553 ,           3 ,      5
F29251#F4711  ,           818 ,    918912 ,   919732 ,          15 ,     17
F3454#F33109  ,           413 ,    847167 ,   847583 ,           8 ,      8
F4690#F50368  ,           189 ,    973071 ,   973262 ,           4 ,      3
F37410#F36883 ,           833 ,    807335 ,   808170 ,          12 ,     17
F22156#F10338 ,          1026 ,    798482 ,   799510 ,          13 ,     23
F15844#F54162 ,            94 ,    794618 ,   794714 ,           2 ,      1
F52507#F62177 ,            53 ,    795166 ,   795221 ,           0 ,      0
F18123#F13558 ,          1624 ,    884313 ,   885940 ,          21 ,     37
F35177#F10434 ,           220 ,    805760 ,   805982 ,           3 ,      4
F32904#F45239 ,            51 ,    951136 ,   951190 ,           1 ,      0
F50106#F15171 ,           569 ,    829234 ,   829806 ,           7 ,     12
F40299#F46444 ,           135 ,    812040 ,   812178 ,           1 ,      2
F12241#F47579 ,           816 ,    793790 ,   794608 ,          15 ,     18
F10092#F37213 ,           140 ,    793720 ,   793861 ,           3 ,      2
F35953#F43474 ,            50 ,    892394 ,   892445 ,           0 ,      0
F35391#F2900  ,           233 ,    842216 ,   842451 ,           3 ,      4
F4504#F59639  ,            55 ,    975444 ,   975502 ,           1 ,      0
F19003#F44773 ,           422 ,    844365 ,   844789 ,           4 ,      8
F20122#F43705 ,           306 ,    800681 ,   800989 ,           5 ,      6
F11532#F36082 ,            51 ,    796262 ,   796315 ,           1 ,      0
F55259#F33673 ,            52 ,    795400 ,   795454 ,           0 ,      0
F42916#F39612 ,           396 ,    881506 ,   881904 ,           3 ,      8
F41790#F28595 ,           266 ,    794983 ,   795252 ,           4 ,      5
F24046#F56086 ,           311 ,    904385 ,   904699 ,           6 ,      6
F30954#F23710 ,           889 ,    854736 ,   855627 ,          16 ,     19
F6161#F4735   ,           228 ,    833467 ,   833697 ,           5 ,      4
F1165#F6691   ,          4533 ,    843306 ,   847842 ,          68 ,    101
F55586#F41639 ,            54 ,    839343 ,   839400 ,           0 ,      0
F240#F24564   ,          1082 ,    909009 ,   910093 ,          22 ,     23
F6338#F15629  ,          1349 ,    805233 ,   806585 ,          24 ,     29
F17863#F52832 ,           222 ,    887962 ,   888187 ,           3 ,      4
F52752#F46376 ,           205 ,    915415 ,   915622 ,           2 ,      3
F21966#F54068 ,           102 ,    840525 ,   840629 ,           2 ,      1
F26913#F43687 ,           202 ,    837495 ,   837700 ,           2 ,      3
F19975#F399   ,          1130 ,    832138 ,   833271 ,          22 ,     24
F44557#F41606 ,            56 ,    919227 ,   919286 ,           1 ,      0
F32799#F60505 ,            53 ,    814709 ,   814765 ,           1 ,      0
F55155#F27328 ,           225 ,    835768 ,   835996 ,           3 ,      4
F46100#F34067 ,           708 ,    914960 ,   915670 ,           8 ,     15
F22915#F36593 ,           913 ,    808145 ,   809061 ,          11 ,     20
F51327#F11655 ,           138 ,    802298 ,   802437 ,           3 ,      2
F24970#F63360 ,            95 ,    797772 ,   797869 ,           2 ,      1
F646#F12154   ,          2018 ,    803897 ,   805919 ,          31 ,     46
F18799#F37863 ,           942 ,    874138 ,   875083 ,           9 ,     12
F17008#F54181 ,           139 ,    807395 ,   807537 ,           2 ,      2
F39241#F57725 ,            51 ,    930802 ,   930855 ,           1 ,      0
F11365#F7472  ,          3234 ,    812203 ,   815439 ,          43 ,     74
F52615#F61357 ,            50 ,    798708 ,   798760 ,           0 ,      0
F62118#F19740 ,            53 ,    792562 ,   792617 ,           0 ,      0
F39929#F44633 ,           492 ,    791143 ,   791637 ,           5 ,     10
F3510#F51860  ,           138 ,    879403 ,   879543 ,           3 ,      2
F4312#F57286  ,           137 ,    807710 ,   807850 ,           1 ,      2
F43320#F24944 ,           699 ,    938337 ,   939038 ,          10 ,     15
F12573#F5151  ,          2146 ,    818104 ,   820252 ,          26 ,     49
F42746#F26940 ,            60 ,    802550 ,   802612 ,           1 ,      0
F51925#F11573 ,           443 ,    797557 ,   798001 ,           9 ,      9
F35508#F63645 ,            53 ,    794987 ,   795042 ,           0 ,      0
F38269#F22870 ,           224 ,    892716 ,   892942 ,           5 ,      4
F56188#F11372 ,            59 ,    837104 ,   837165 ,           1 ,      0
F10104#F24608 ,          1374 ,    969157 ,   970533 ,          19 ,     29
F32322#F843   ,           927 ,    831582 ,   832510 ,          12 ,     19
F2653#F49496  ,           185 ,    801208 ,   801396 ,           4 ,      3
F5675#F56581  ,           229 ,    792272 ,   792504 ,           5 ,      4
F8608#F4331   ,          4305 ,    802546 ,   806852 ,          68 ,     99
F51440#F17850 ,           180 ,    899210 ,   899392 ,           3 ,      3
F48368#F61818 ,            54 ,    811527 ,   811583 ,           0 ,      0
F47187#F8541  ,           370 ,    955771 ,   956144 ,           7 ,      7
F53897#F10990 ,           240 ,    877800 ,   878043 ,           5 ,      4
F31503#F18603 ,           235 ,    848821 ,   849058 ,           3 ,      4
F44238#F12053 ,           503 ,    831683 ,   832189 ,           8 ,      9
F1721#F25531  ,            55 ,    827933 ,   827990 ,           1 ,      0
F41150#F16583 ,          1047 ,    906306 ,   907355 ,          13 ,     22
F55511#F63148 ,            50 ,    797385 ,   797437 ,           1 ,      0
F18463#F35784 ,           523 ,    892517 ,   893042 ,          10 ,     11
F30943#F37738 ,           849 ,    870655 ,   871507 ,           7 ,     18
F1227#F281    ,          1760 ,    805145 ,   806907 ,          32 ,     40
F28215#F59580 ,            52 ,    790861 ,   790915 ,           1 ,      0
F30009#F1871  ,            51 ,    787290 ,   787344 ,           1 ,      0
F47329#F14990 ,           444 ,    877041 ,   877487 ,          10 ,      9
F59941#F55601 ,            52 ,    837194 ,   837248 ,           1 ,      0
F5489#F15958  ,          1123 ,    884777 ,   885902 ,          20 ,     24
F5196#F27589  ,          1435 ,    940414 ,   941851 ,          18 ,     30
F54824#F42042 ,           234 ,    844374 ,   844611 ,           4 ,      4
F41733#F8109  ,           288 ,    835029 ,   835319 ,           6 ,      5
F20398#F19966 ,          1227 ,    830186 ,   831415 ,          18 ,     26
F1442#F34208  ,           820 ,    866905 ,   867728 ,          17 ,     17
F38878#F13840 ,           808 ,    848422 ,   849233 ,           7 ,     10
F17328#F41595 ,           485 ,    818291 ,   818778 ,           7 ,     10
F20146#F53795 ,           271 ,    940733 ,   941007 ,           5 ,      5
F12320#F48438 ,           779 ,    843176 ,   843958 ,          14 ,     16
F60685#F20218 ,            97 ,    835034 ,   835134 ,           1 ,      1
F410#F44463   ,           422 ,    836231 ,   836656 ,           8 ,      8
F43959#F5554  ,           981 ,    836886 ,   837869 ,          11 ,     21
F17911#F12931 ,          1969 ,    895705 ,   897676 ,          31 ,     43
F565#F23680   ,          1590 ,    808329 ,   809921 ,          21 ,     36
F51892#F1658  ,           226 ,    942725 ,   942953 ,           5 ,      4
F22921#F5126  ,           964 ,    817123 ,   818088 ,          13 ,     21
F34921#F45148 ,           219 ,    803188 ,   803409 ,           3 ,      4
F22127#F31412 ,           221 ,    795817 ,   796039 ,           4 ,      4
F26302#F57221 ,            50 ,    796105 ,   796157 ,           0 ,      0
F47210#F19088 ,           438 ,    897692 ,   898133 ,           8 ,      9
F47177#F24587 ,           194 ,    826998 ,   827195 ,           4 ,      3
F1891#F4455   ,          2425 ,    959387 ,   961815 ,          43 ,     55
F1605#F28228  ,           653 ,    840527 ,   841182 ,           5 ,     14
F25439#F36142 ,           135 ,    824457 ,   824595 ,           3 ,      2
F61073#F59905 ,            51 ,    818274 ,   818328 ,           0 ,      0
F32607#F52520 ,           484 ,    805916 ,   806403 ,           4 ,     10
F28367#F26277 ,            52 ,    892099 ,   892154 ,           1 ,      0
F27616#F38494 ,           636 ,    832189 ,   832828 ,           7 ,     13
F31371#F45157 ,           100 ,    967560 ,   967663 ,           1 ,      1
F18955#F52214 ,           236 ,    873667 ,   873905 ,           2 ,      4
F10805#F22433 ,          1878 ,    851974 ,   853854 ,          28 ,     41
F52770#F41312 ,            55 ,    834671 ,   834728 ,           1 ,      0
F59257#F40286 ,            54 ,    828115 ,   828170 ,           0 ,      0
F62971#F44797 ,            54 ,    907062 ,   907118 ,           0 ,      0
F820#F10781   ,          2004 ,    800181 ,   802187 ,          36 ,     44
F8406#F44834  ,           311 ,    899762 ,   900077 ,           6 ,      6
F16071#F37819 ,           579 ,    870987 ,   871568 ,           8 ,     12
F21509#F41983 ,           280 ,    839414 ,   839697 ,           6 ,      5
F56994#F11334 ,           142 ,    816778 ,   816923 ,           3 ,      2
F34875#F52304 ,            52 ,    829641 ,   829695 ,           1 ,      0
F28753#F5175  ,           464 ,    892386 ,   892852 ,           9 ,      9
F45195#F8303  ,           523 ,    815682 ,   816208 ,           5 ,     11
F44195#F16313 ,           947 ,    878385 ,   879334 ,          15 ,     21
F803#F26479   ,          1111 ,    890822 ,   891934 ,          20 ,     24
F40328#F42817 ,           690 ,    808689 ,   809381 ,           7 ,     15
F58305#F12755 ,           140 ,    803786 ,   803928 ,           2 ,      2
F45331#F21397 ,           606 ,    797970 ,   798578 ,          12 ,     12
F31909#F26891 ,            67 ,    869025 ,   869095 ,           1 ,      0
F29056#F29905 ,           640 ,    824733 ,   825377 ,           9 ,      9
F37466#F7206  ,           688 ,    865494 ,   866185 ,           9 ,     14
F44220#F62908 ,            53 ,    957366 ,   957422 ,           0 ,      0
F2012#F28719  ,          1494 ,    850347 ,   851843 ,          21 ,     32
F15974#F39803 ,           811 ,    846634 ,   847447 ,          13 ,     17
F14331#F38855 ,            53 ,    836533 ,   836588 ,           0 ,      0
F18470#F63650 ,            54 ,    833930 ,   833986 ,           1 ,      0
F51022#F12128 ,           373 ,    898663 ,   899039 ,           8 ,      7
F43632#F10474 ,           697 ,    845077 ,   845777 ,          12 ,     14
F61245#F14311 ,           100 ,    972107 ,   972209 ,           2 ,      1
F22721#F51985 ,           282 ,    845505 ,   845790 ,           3 ,      5
F55707#F57427 ,           189 ,    834593 ,   834785 ,           2 ,      3
F52487#F25085 ,           367 ,    829559 ,   829928 ,           5 ,      7
F25117#F32192 ,           904 ,    827882 ,   828788 ,          15 ,     19
F30356#F63196 ,            54 ,    901539 ,   901595 ,           0 ,      0
F571#F56654   ,           100 ,    841713 ,   841815 ,           2 ,      1
F47941#F13752 ,           948 ,    978043 ,   978994 ,          16 ,     20
F42010#F31152 ,           548 ,    855969 ,   856519 ,           2 ,     11
F15456#F41530 ,           324 ,    838882 ,   839208 ,           7 ,      6
F11572#F16505 ,          2140 ,    835502 ,   837644 ,          39 ,     47
F57321#F18858 ,            52 ,    845873 ,   845928 ,           0 ,      0
F42959#F28725 ,           326 ,    919377 ,   919704 ,           5 ,      6
F55507#F62034 ,            52 ,    841705 ,   841760 ,           0 ,      0
F39358#F13181 ,           641 ,    958329 ,   958972 ,           4 ,     13
F41567#F61980 ,            64 ,    833101 ,   833168 ,           0 ,      0
F43443#F12387 ,          1040 ,    845492 ,   846534 ,          17 ,     22
F23649#F47333 ,           421 ,    832383 ,   832806 ,           5 ,      8
F31595#F54183 ,            51 ,    828568 ,   828621 ,           0 ,      0
F11187#F14784 ,          1251 ,    901290 ,   902543 ,          16 ,     27
F19368#F59856 ,            52 ,    797222 ,   797276 ,           1 ,      0
F61330#F2843  ,           137 ,    901029 ,   901168 ,           3 ,      2
F51309#F45384 ,            52 ,    842354 ,   842408 ,           0 ,      0
F40229#F5421  ,           781 ,    802628 ,   803411 ,           9 ,     17
F23643#F62677 ,            61 ,    793575 ,   793638 ,           1 ,      0
F32524#F13508 ,            96 ,    791852 ,   791950 ,           1 ,      1
F37090#F53480 ,            95 ,    875216 ,   875314 ,           2 ,      1
F22934#F8586  ,           871 ,    805592 ,   806464 ,          14 ,     19
F60109#F20199 ,            97 ,    868352 ,   868452 ,           0 ,      1
F7425#F38922  ,           276 ,    881271 ,   881549 ,           6 ,      5
F57341#F41599 ,           227 ,    801985 ,   802215 ,           1 ,      4
F29387#F45112 ,           179 ,    793584 ,   793765 ,           3 ,      3
F40405#F21070 ,           478 ,    789576 ,   790056 ,           3 ,     10
F28720#F18439 ,          1024 ,    872790 ,   873816 ,          11 ,     23
F8932#F45297  ,          1161 ,    829341 ,   830504 ,          11 ,     25
F29643#F43137 ,           270 ,    835873 ,   836145 ,           3 ,      5
F49905#F29581 ,           180 ,    920252 ,   920435 ,           0 ,      3
F44584#F515   ,           482 ,    810695 ,   811180 ,           8 ,     10
F24768#F36972 ,           358 ,    805586 ,   805946 ,           4 ,      7
F34604#F49199 ,           100 ,    788445 ,   788547 ,           1 ,      1
F49#F21875    ,          1838 ,    793312 ,   795152 ,          33 ,     42
F40720#F25416 ,            93 ,    881828 ,   881923 ,           2 ,      1
F56669#F837   ,           181 ,    818128 ,   818312 ,           3 ,      3
F31371#F4284  ,            98 ,    945913 ,   946013 ,           2 ,      1
F32457#F2439  ,           910 ,    817273 ,   818185 ,          12 ,     20
